id,title,text,subject,date,is_fake_news,text_length
456,"Texas Republican Rejects Canadian Offer Of Real Help For Hurricane Victims, Asks For Prayers Instead","This is why religion should stay out of government.The people of Houston, Texas are drowning as flooding continues in the aftermath of Hurricane Harvey.Death and destruction are everywhere, and people are desperate for any help that can be provided. People need food, shelter, clothing, and medical supplies.At this point, the people of Houston don t really care where the aid comes from as long as it comes.But Texas  Republican Secretary of State rejected an offer from Canada this week that would have provided blankets, beds, and physical manpower to the region affected by the storm.Quebec s Minister of International Relations Christine St-Pierre contacted Rolando Pablos to offer aid and condolences. It was a conversation about how devastating the situation is and we want to express our support to the people of Texas,  St-Pierre said.Had Pablos accepted Canada s help, many people in Texas could have had blankets, pillows, and perhaps even something more crucial. The manpower Canada offered would have come in the form of professional electricians who would have helped restore much needed power to residents and buildings such as hospitals and shelters. Our crews are well-equipped and they have good knowledge of the grid so they can help to restore and rebuild the distribution lines,  Hydro-Qu bec spokesperson Louis-Olivier Batty told CBC. Indeed, 250 Hydro-Quebec electricians did great work restoring power in the aftermath of Hurricane Katrina in 2005.Canada offered real help to storm victims. But Republicans slapped away their hand of friendship. Instead of accepting the generous offer of supplies and volunteers, Texas Republicans rejected the offer and asked for  prayers from the people of Quebec. That s right. Texas Republicans think prayers can help them more than actual supplies and manpower.What the people of Texas need right now are not prayers. They need blankets, beds, and electrical power, all of which are in short supply because God sent a f*cking hurricane to slam the Texas coast.The people of Texas should be outraged that their elected officials are not accepting help from Canada. This offer could mean the difference between life and death for many people. Prayer is not going to help. It s a nice thought, but it won t do any good. People can t get warm by wrapping themselves in prayer. Electrical lines won t magically fix themselves because of prayer.This is why Republicans are totally unfit to lead. They offer prayers instead of real solutions. And that is going to cause more deaths and suffering in Texas.Featured Image: Screenshot",News,"September 1, 2017",True,420
10062,Republican Collins' call for Garland hearings spurned,"A moderate Republican senator heaped praise on President Barack Obama’s U.S. Supreme Court nominee on Tuesday, bucking Senate Republican leaders who promptly dismissed her call for confirmation hearings. Susan Collins of Maine became only the second Republican senator to meet with Merrick Garland since Obama nominated the centrist appellate judge last month to fill the court vacancy left by the Feb. 13 death of Justice Antonin Scalia. The hourlong meeting came as Republican senators face mounting pressure from conservative activists to go along with Senate Majority Leader Mitch McConnell’s plan to block any nominee chosen by Obama. “The meeting left me more convinced than ever that the process should proceed. The next step, in my view, should be public hearings before the Judiciary Committee,” Collins told reporters. About two hours later, McConnell told reporters: “It’s safe to say there will not be hearings or votes” on Garland. McConnell and Senate Judiciary Committee Chairman Chuck Grassley have said Obama’s successor, who will be elected on Nov. 8 and take office on Jan. 20, should fill Scalia’s vacancy. The court is now split 4-4 between conservatives and liberals, meaning Scalia’s successor could influence its ideological direction for years to come. Collins called Garland “well-informed, thoughtful, impressive, extraordinarily bright and with a sensitivity” toward the roles assigned under the Constitution to the government’s executive, legislative and judicial branches. The White House said Garland would meet next week with Republican Senators Kelly Ayotte, Rob Portman, Lisa Murkowski and Jeff Flake for “courtesy visits.”  Garland met last week with Senator Mark Kirk of Illinois, who called fellow Republicans “closed-minded” for refusing to consider the nomination. Grassley has invited Garland to a breakfast meeting to explain why he will not hold hearings, a Grassley spokeswoman said on Monday. Democrats kept up their attack on Republicans for blocking Garland. Dick Durbin, the second-ranking Senate Democrat, said if McConnell stood firm, Garland would be “the first presidential nominee to the Supreme Court in history to be denied a hearing.” Flake said if a Democrat wins the presidential election, Garland should be confirmed by the Senate “in a heartbeat” during a post-election legislative session. Some Republicans are concerned that Hillary Clinton, the front-runner for the Democratic presidential nomination, would select a more liberal nominee than Garland. Flake’s fellow Republican Judiciary Committee member Lindsey Graham dismissed the idea of a “lame-duck” session to confirm Garland. Graham said Garland would not be confirmed, adding: “What’s the purpose of a hearing, just to beat him up?”",politicsNews,"April 5, 2016 ",False,415
18537,Two-thirds of Germans see persistent east-west divisions: poll,"Twenty-seven years after German reunification, nearly two-thirds of Germans still see persistent divisions between those in the former communist East and the West, a sort of  Berlin Wall in the head , a new poll for Bild newspaper showed on Monday. Conducted by pollster INSA, the survey showed 64.6 percent of those polled believed Germans saw such divisions, compared to 22.9 percent who felt they had been overcome. The poll - released a day before Germany s reunification holiday - showed that 74 percent of Germans in the former East saw the  invisible barrier , compared to just 62.3 percent of those who lived in the former West Germany. The lingering divisions became evident in the German national election on Sept. 24, in which voters dealt mainstream political parties their biggest defeats in the post-war era, while the far-right Alternative for Germany (AfD) party won 12.6 of the vote and moved into parliament for the first time. {nL5N1M40IH] Support for the AfD and its  take your country back  platform was particularly strong in eastern Germany, fueled by anger about Chancellor Angela Merkel s decision to open the doors to a million mostly Muslim migrants in 2015. Malu Dreyer, the Social Democratic premier of the western state of Rhineland-Palatinate, said the election results were a  wake-up call  for the big political parties about the continuing unmet concerns of east Germans.  We under-estimated how much transformation pressure the east Germans had, and how much they had to accomplish to make reunification a reality,  she told broadcaster Bayrischer Rundfunk on Monday.  Reunification didn t impact the daily lives of most West Germans.   Iris Gleicke, the German government s commissioner for eastern German affairs, said unemployment was down and average income had increased sharply in the region since reunification, but population decline remained a problem. Gleicke said glamorization and demographic changes had strengthened regional trends, with per capita gross domestic product falling behind that of the west by 27 percent, and industrial productivity lagging by 20 percent. She called for more efforts to ensure essential services in the east and to guard against the rise of far-right extremism.  Where the government is not present anymore, gaps are necessarily filled by those who are up to no good,  she said. Separately, Research Minister Johanna Wanka announced a new project on Monday to examine how many Nazis were able to continue working in East Germany s education and research institutions after World War Two.",worldnews,"October 2, 2017 ",False,421
2545,Trump’s Friend Snaps Pic With Guy Holding ‘Nuclear Football’ And Identifies Him On Facebook (SCREENSHOTS),"One of the guests at what Trump calls the  Winter White House    his private business in Florida  really got to feel the privilege associated with being able to drop $200,000 on a membership fee to gain access to the President on Saturday. Guests were treated to quite a bit of excitement when a call came in that North Korea had launched a missile and Trump read over confidential documents in full view of everyone as his white supremacist staffers held their cell phones  flashlights on it so he could see properly at the dinner table.Richard DeAgazio, one of the rich guests who somehow gets access to the President simply by paying him money, posted about watching Trump deal with the North Korea news   complete with photos of Trump reviewing information that is supposed to be secure.But that s not all DeAgazio posted! He also snapped a photo with the guy whose job it is to carry the  nuclear football.  Now the existence of the  football  is, of course, not a national secret. Hillary Clinton, for example, warned us that it is dangerous to place something so dangerous in Donald Trump s care. But DeAgazio made sure our enemies know who has it, what he looks like, and what his name is. This is Rick He carries the  football  The nuclear football (also known as the atomic football, the President s emergency satchel, the Presidential Emergency Satchel, the button, the black box, or just the football) is a briefcase, the contents of which are to be used by the President of the United States to authorize a nuclear attack while away from fixed command centers, such as the White House Situation Room,  he posted on Facebook along with a photo of Rick, whom he says is the Man. All it costs is $200,000 and literally anyone is able to get within inches of access to our nuclear secrets   an interesting fact given The Donald s constant stream of attacks on Hillary Clinton simply for using a private email server. This, of course, is a small matter when compared to Trump s friends exposing details related to our national secrets on social media in real time.I never want to hear about emails again. On the plus, we finally figured out what it takes for one of Trump s rich white buddies to be willing to touch a black man.Featured image via Facebook",News,"February 13, 2017",True,417
7562,Rubio’s Campaign Just Committed Suicide In This State For Good Reasons (VIDEO),"Marco Rubio has officially joined the anti-Trump squad. Rubio is now urging his supporters in Ohio to vote for their governor John Kasich.Ohio is Kasich s home state and is the only candidate who has a shot of taking down Trump in their primary election. Michigan proved that Kasich has wide support in the rust belt region of the Midwest, though he did not have enough support in the peninsula to actually take down Trump.Rubio s campaign director, Alex Conant, told CNN that he and the campaign recognize that rallying behind Kasich is their best chance of keeping Ohio s 66 delegates out of Trump s hands. Polls show Trump ahead in Ohio but if non-Trump supporter Republicans go all in on Kasich, it might be enough for the candidate to take the state. If you are a Republican primary voter in Ohio and you want to defeat Donald Trump, your best chance in Ohio is John Kasich,  Conant told CNN on Friday.Like any good communications director would Conant took the opportunity to drive the point home that what holds true for Kasich in Ohio, is also true of Rubio in Florida. If you re a voter and Marco Rubio is not necessarily your first choice   if you like John Kasich or you like Ted Cruz and you re here in Florida, you need to vote for Marco Rubio because he s the only one who can deprive Donald Trump of those 99 delegates,  Conant went on to say.  And if we stop Donald Trump here in Florida, we can stop him in Cleveland. He will not be the Republican nominee. Rubio does stand the best chance to steal away with Florida s 99 delegates. That s actually a huge problem for Republicans. Polls show Trump blowing Rubio out of the water in the gator state. In order for Rubio to take Florida, Both Ted Cruz and Kasich supporters would have to go all in for Rubio.That doesn t seem likely. Cruz s campaign has burned many bridges with Rubio s campaign during the election. As the runner-up, Cruz also has to maintain the posturing that comes with that position.One thing is for sure, next Tuesday s elections will probably decide who will take the Republican presidential nomination. For Rubio, it will almost certainly be the end of his significance in the race, if not the end for him altogether.You can watch the relevant portion of the interview below.Featured image from Gage Skidmore via Flickr",News,"March 11, 2016",True,420
7921,Ford chairman met with Trump over 'infuriating' Mexico comments,"Ford Motor Co (F.N) Executive Chairman Bill Ford Jr. said on Wednesday he has met with Donald Trump to talk about the Republican presidential candidate’s extensive criticism of the automaker’s investments in Mexico. Ford told the Economic Club of Washington that he thought Trump’s criticism of the No. 2 automaker’s foreign investments were “infuriating and “frustrating” because of the company’s extensive investments and employment in the United States. Trump has threatened if elected to impose hefty tariffs on Ford imports from Mexico. Ford told reporters after the event that the session with Trump was a “great meeting” that took place a few months ago. “He was very thoughtful, asked good questions,” Ford said of Trump. “He certainly knows the facts.” Asked if Trump had changed his mind about his criticism, Ford did not directly answer but said, “The campaign trail is a different animal than anything I’m ever familiar with.” A person briefed on the matter said the meeting took place in New York this summer at the real estate mogul’s Trump Tower. The automaker had previously invited Trump to visit its headquarters at Dearborn, Michigan but he has not taken the company up on the offer. Ford rejected the criticism from Trump, noting that it employs more U.S. workers and builds more vehicles in the United States than its rivals. “We should be celebrated I think in some ways as the great American car company,” Ford said. “We make more cars and trucks here than anyone else.” Ford announced last month that all of the company’s small-car production would be leaving U.S. plants and heading to lower-cost Mexico, drawing another rebuke from the White House hopeful.  Ford has repeatedly said no U.S. jobs will be lost because of the move — and it will produce two new vehicles at a Detroit area plant that built the small cars. Trump called Ford’s decision “horrible.” He has criticized Ford’s Mexican investments for more than a year and vowed to pressure the automaker to reverse course if elected. “We shouldn’t allow it to happen,” Trump said. Trump has also repeatedly misstated Ford’s plans at times, wrongly suggesting last month Ford would “fire all of their employees in the United States.” Many major automakers have announced big expansions in Mexico, where labor rates are much lower than what U.S. workers make. A spokeswoman for Trump did not immediately comment. Last year, Ford said that chief executive Mark Fields had written to Trump to explain its investments in Mexico.",politicsNews,"October 5, 2016 ",False,416
6257,China urges U.S. to bar Taiwan delegation from Trump inauguration,"The United States should not allow a delegation from Taiwan to attend U.S. President-elect Donald Trump’s inauguration, China’s Foreign Ministry said on Wednesday, raising a new bone of contention in Beijing’s relations with the incoming government. Trump broke with decades of precedent last month by taking a congratulatory telephone call from Taiwan President Tsai Ing-wen, and he has also said the “One China” policy was up for negotiation, a position Beijing strongly rejected. A Taiwan delegation, led by former premier and ex-ruling party leader Yu Shyi-kun, and including a Taiwan national security adviser and some lawmakers, will attend Friday’s inauguration, Taiwan’s Foreign Ministry said this week.  It is typical for Taiwan to send a delegation to U.S. presidential inaugurations.   A spokesman for Taiwan President Tsai Ing-wen’s office said no meetings were scheduled with the new Trump administration while the delegation was there for the event. China considers Taiwan a breakaway province, with no right to have any kind of diplomatic relations with other countries. Chinese Foreign Ministry spokeswoman Hua Chunying said China was opposed to Taiwan using any excuse to send people to the United States to “engage in activities to interfere in or damage China-U.S. ties”. “We again urge the relevant side in the United States not to allow the Taiwan authority to send a so-called delegation to the United States to attend the presidential inauguration and not have any form of official contact with Taiwan,” Hua told a regular news briefing. “China’s position has already accurately and unmistakably been given to the U.S. administration and Trump’s team.” China’s ambassador to the United States, Cui Tiankai, will attend the inauguration on its behalf, she added. Defeated Nationalist forces fled to Taiwan in 1949 after losing a civil war with the Communists.  China has never renounced the use of force to bring Taiwan under its control, and proudly democratic Taiwan has shown no interest in wanting to be run by Beijing. China is deeply suspicious of Taiwan’s Tsai, whom it suspects of wanting to push for the island’s formal independence, a red line for China.  Tsai, who visited the U.S. this month while traveling to and from Central America, says she wants to maintain peace with China. The administration of President Barack Obama has repeatedly reinforced the U.S. commitment to the “one China” policy, under which Washington acknowledges China’s position of sovereignty over Taiwan, since Trump’s call with the Taiwanese leader. Trump is to be sworn into office on Friday.",politicsNews,"January 18, 2017 ",False,415
9809,BREAKING NEWS: Controversial ALABAMA GOP Senate Primary Race Winner Announced,"Luther Strange will likely be the first and last establishment candidate Trump will make the admitted  mistake  of supporting Roy Moore defeated Alabama Sen. Luther Strange in Tuesday s Alabama Republican Senate primary runoff.The primary took on national importance as President Trump endorsed Strange, while traditional Trump allies, such as former White House chief strategist Steve Bannon, backed Moore. They re going to say,  Donald Trump, the President of the United States, was unable to pull his candidate across the line. It is a terrible, terrible moment for Trump,  the president said while imitating news anchors at a Friday rally in Alabama in support of Strange.Strange become a senator when Jeff Sessions left his seat to become attorney general. The senator is a former lobbyist and was backed by a super PAC linked to Majority Leader Mitch McConnell and the Chamber of Commerce, a typical establishment GOP partner. Mitch McConnell and this permanent political class is the most corrupt and incompetent group of individuals in this country. They think you re a pack of morons. They think you re nothing but rubes,  Bannon said at a rally Monday in support of Moore.  They have no interest at all in what you have to say, what you have to think or what you want to do. However, Trump contended at his Friday rally in support of Strange that the senator barely knew McConnell, and that the Alabama senator is  determined to drain that swamp. The president would go on to say,  I ll be honest, I might have made a mistake,  and said he would campaign  like hell  for Moore if he were to win the primary. The former Alabama Supreme Court chief justice led the race throughout in the polls, and was up by 11 points in the final public poll.Moore is a major figure in Alabama and became nationally known in 2003 when he was removed from office after defying a federal court s ruling to remove a Ten Commandments monument from the Alabama state Supreme Court building.Like Trump, the former judge has a brash and sometimes offensive manner of speaking. Now we have blacks and whites fighting, reds and yellows fighting, Democrats and Republicans fighting, men and women fighting. What s going to unite us? What s going to bring us back together? A president? A Congress? No. It s going to be God,  Moore said in a campaign speech.  Daily Caller",politics,"Sep 26, 2017",True,417
3517,Trump Makes Absolutely IRONIC Pick With HUGE Conflict Of Interest For EPA Head,"Trump s transition is humming right along now, complete with an ever growing cabinet full of everyone he promised America he was going to get out of government. One of his latest picks is a major supporter of big oil, Scott Pruitt, who s also Oklahoma s current Attorney General. Pruitt is busy suing the EPA.And now he s going to head it.No, really, Trump has tapped Pruitt to head an agency he s suing over Obama s rule to bring down carbon emissions. Sure, 27 other states are part of that lawsuit, but the fact that one of the participants in that suit has been chosen to lead it, well, that s a huge conflict of interest. Pruitt could render the agency toothless.Of course, environmentalists are upset with this decision, and they should be. Rhea Su, who heads the Natural Resources Defense Council, said in a statement: The mission of the EPA and its administrator requires an absolute commitment to safeguard public health and protect our air, land, water and planet. That s the litmus test. By naming Pruitt, President-elect Trump has flunked. Exactly. Trump says he wants clean air and water and that s why he won t get rid of the EPA, but ensuring clean air and water means actually acknowledging science and using that to craft policy. Pruitt however, thinks whether climate change is man-made is still up in the air, and said so in The New York Times: Healthy debate is the lifeblood of American democracy, and global warming has inspired one of the major policy debates of our time.That debate is far from settled. Scientists continue to disagree about the degree and extent of global warming and its connection to the actions of mankind  Dissent is not a crime. No, dissent is not a crime. Yes, healthy debate is a good thing. Refusing to acknowledge that science says the debate is pretty much over is a bad thing. Obviously Pruitt wants his lawsuit to succeed, but now he might be able to drop or gut that rule so they win without having to worry about the D.C. Circuit Court of Appeals, where it s currently pending.Pruitt has to be confirmed and Democrats are starting to signal that they can t, in good conscience, confirm Pruitt because of what the EPA s mission is. Can they actually block his appointment, though? It depends on whether they can convince a few Republicans to oppose him, too.Featured image via Spencer Platt/Getty Images",News,"December 7, 2016",True,416
8762,"Factbox: Five facts about Mike Pence, Trump's running mate pick","Republican Donald Trump will name Indiana Governor Mike Pence as his vice presidential running mate on Friday, U.S. news organizations reported on Thursday. Here are five facts about Pence, a Republican who previously served in the U.S. House of Representatives: Pence did not initially support Trump. Shortly before Indiana’s Republican primary election in May, Pence endorsed Trump’s rival, U.S. Senator Ted Cruz of Texas. Pence praised Trump at the time, but he compared Cruz to former Republican President Ronald Reagan and called him a “principled conservative.” Trump won the state anyway, and Cruz dropped out of the Republican race. Trump and Pence have since met to discuss the running mate position. WELL-CONNECTED WITH DONORS Pence has strong ties to billionaire donors Charles and David Koch, including current and former staff members who have worked for them. After saying he was primarily self-funding his campaign during the Republican primaries, Trump has been holding fundraisers during the general election, with support from the Republican National Committee. The New York businessman comes to the money race at a considerable disadvantage, however, compared with Democratic presidential candidate Hillary Clinton. Pence sometimes describes himself as “a Christian, a conservative and a Republican, in that order.” Pence in 2015 signed a religious freedom law that critics said opened the door to anti-gay discrimination. When he was in Congress, he opposed repealing the military’s “Don’t Ask Don’t Tell” policy on sexual orientation. He also has pushed restrictive abortion regulations and has pushed for Congress to defund Planned Parenthood, a nonprofit women’s health provider that performs some abortions. He was a vocal opponent of the 2008 Wall Street bailout. In September 2008, Pence, then a U.S. House member, argued against the $700 billion package to stabilize the U.S. financial system, saying it would “nationalize almost every bad mortgage in America.”  Pence also said the Dodd-Frank financial reform legislation passed in 2010 would hurt jobs. Trump has vowed to dismantle Dodd-Frank, though he has not said how he would replace it. Pence opposed allowing Syrian refugees coming to the United States to settle in Indiana. In November 2015, the governor directed state agencies to suspend the resettlement of Syrians there. A family that was supposed to arrive in December was instead sent to Connecticut. A federal judge later ruled the order “clearly discriminates” against refugees from a particular country. However, Pence tweeted disapproval in 2015 for plans to ban Muslims from entering the United States, an idea Trump has advocated. Pence called it “offensive and unconstitutional.”",politicsNews,"July 14, 2016 ",False,418
12793,Japan's Oxford-educated crown prince to bring global view to Chrysanthemum Throne,"Japan s Oxford-educated crown prince, Naruhito, looks set to  bring a more global outlook to the ancient imperial institution while carrying on Emperor Akihito s legacy of promoting peace and reconciliation with Asia when he ascends the throne in 2019. Prime Minister Shinzo Abe s cabinet on Friday signed off on  an April 30, 2019 date for the octogenarian Akihito s retirement - the first abdication by a Japanese monarch in two centuries. Akihito, who turns 84 on Dec. 23, has spent much of his nearly three decades on the throne trying to heal the wounds of a war fought in his father Hirohito s name and highlighting the needs of the vulnerable in society. He said in August 2016 that he feared age would make it hard to fulfil his duties.  As an Oxford-educated scholar and well traveled crown prince, Naruhito can draw on a wealth of international experience in carrying out the duties his father pioneered,  said Jeffrey Kingston, director of Asian studies at Temple University Japan. Naruhito, 57, is an advocate for environmental causes, and has taken part in international conferences on clean water.  Certainly, on environmental issues, he s very passionate,   said Shihoko Goto, a senior associate for Northeast Asia at the Washington-based Wilson Center.   He is also very concerned about women s rights ... the idea of empowering women and giving them a position of dignity that goes beyond their place in the traditional world.  Naruhito defied palace officials to marry Masako Owada, a Harvard- and Oxford-educated diplomat who has suffered from stress-related illness brought on by the demands of palace life and pressure to bear a royal heir. At one point, he shocked the public with his blunt defense of his wife from criticism and pressure, drawing a rebuke from his younger brother and sorrowful remarks from his father. Masako s daughter, 16-year-old Aiko, cannot inherit the males-only throne. A one-off law allowing Akihito to abdicate was enacted in June, but did not address the controversial issue of female succession - a matter that is becoming increasingly pressing as the royal family shrinks and ages. Akihito has only one grandson, 11-year-old Prince Hisahito. How Masako, 53, copes with the role of empress will be closely watched.  My hope is that ... she will be able to express herself and embrace some of the things she wants to do and be at the forefront of imperial diplomacy,  the Wilson Center s Goto said.",worldnews,"December 8, 2017 ",False,420
3846,Former DNC Chairman Howard Dean Is Fired Up And Ready To Make Trump A One-Term President,"The nation and world are reeling from the fact that we are now facing a horrifying reality: Four years being ruled by the likes of Donald Trump and Mike Pence. People are rightfully afraid of what he will do with regards to LGBTQ rights and women s rights, and the fact that he has mainstreamed bigotry on a level we haven t seen since the Civil Rights Era. There is also something else that must be considered when it comes to Hillary s stunning loss: The future of the Democratic Party.We are now the party that is in turmoil, with Donna Brazile as the interim Chair since Debbie Wasserman-Schultz was ousted at the 2016 Democratic National Convention, after it was revealed that she worked to undermine Hillary s primary challenger, Vermont Senator Bernie Sanders. It s also clear that Hillary was not successful in picking up enough of the Obama coalition to pull of an electoral win, and the party needs to come together and figure out why, so that we only have to endure four years of Trump instead of eight.The first thing we have to is to do turn out in DROVES and make sure Democrats take the House of Representatives and the Senate back. The second thing to do is to decide who our Party leaders are now, and devise a get out the vote strategy that ensures wins across the board in two years, and in four years. Well there is one man who thinks he will be the one to do all of that and then some: Former DNC Chairman Howard Dean. He tweeted:The dems need organization and focus on the young. Need a fifty State strategy and tech rehab. I am in for chairman again.  Howard Dean (@GovHowardDean) November 10, 2016He is right, of course. The 50-state strategy that President Obama used so masterfully in both 2008 and 2012 is what gave Democrats the win. This is especially true of the first two years of his presidency, when Democrats controlled the White House and both chambers of Congress. Thanks to these facts, Democrats enjoyed the ability to offer up a literal cornucopia of progressive wet dreams, only to have all of that about to be destroyed now.If we let Howard Dean do as he promises, that can be our reality again. It s time to organize, Democrats, and listen to the concerns and demands of the Sanders coalition, reclaim the Obama coalition, and take back power.Featured image via Alex Wong/Getty Images",News,"November 10, 2016",True,418
10808,Obama says Republican campaign rhetoric troubling to outside world,"President Barack Obama said on Tuesday he is hearing from  foreign leaders who are alarmed at Republican presidential candidates’ positions on issues such as climate change and immigration.     “I think foreign observers are troubled by some of the rhetoric that’s been taking place in these Republican primaries and Republican debates,” Obama told reporters at the end of a summit with Southeast Asian leaders. Americans will choose a new president in a Nov. 8 election. Republicans and Democrats are currently battling in nominating contests to determine who will represent their parties in the race for the presidency. Republican presidential front-runner Donald Trump has made headlines for supporting a temporary ban on Muslims entering the United States and controversial statements about immigrants. But Obama said the concern abroad is not limited to Trump.  “He may up the ante in anti-Muslim sentiment, but if you look at what other Republican candidates have said, that’s pretty troubling too,” Obama added. Noting that other countries rely on the United States to back sound science, Obama also took aim at Republican resistance to strong action on climate change as “troubling to the international community.” Obama reiterated his confidence that ultimately Americans would reject billionaire Trump. Americans realize the next president will have access to the nuclear codes, have the power to send U.S. troops to war and may be tasked with keeping the banking system afloat, Obama said. “They recognize that being president is a serious job. It’s not hosting a talk show, or a reality show. It’s not promotion or marketing,” he said. “The American people are sensible, and I think they will make a sensible choice in the end.”  Trump, a real estate mogul, was host of popular reality TV shows “The Apprentice” and “The Celebrity Apprentice” before making his run for president. Asked about Obama’s comments at a town hall style event in Beaufort, South Carolina, Trump said Obama had done a “lousy job” and would have been a one-term president if he had decided to challenge him in the last election. “This man has done such a bad job and set us back so far and for him to say that actually is a great compliment,” Trump said.  (Additional reporting by Steve Holland; Writing by Ayesha Rascoe; Editing by Eric Beech and Cynthia Osterman) SAP is the sponsor of this content. It was independently created by Reuters’ editorial staff and funded in part by SAP, which otherwise has no role in this coverage.",politicsNews,"February 16, 2016 ",False,419
3402,Deutsche Bank ignores U.S. Trump/Russia query: Democratic staffer,"Germany’s largest bank has failed to respond to a request from Democrats on a U.S. House of Representatives panel for details about U.S. President Donald Trump’s possible ties to Russia, a Democratic staffer said on Sunday. Several Democrats on the U.S. House Financial Services Committee sent a letter last month to John Cryan, Chief Executive Officer of Deutsche Bank, seeking details that might show if Trump’s loans for his real estate business were backed by the Russian government. The letter asked for details of internal reviews of Trump’s transactions and gave the prominent German bank until Friday to respond. The bank’s response did not address any of the numerous questions posed in the letter and its Frankfurt headquarters declined to comment, as it has in the past. “Deutsche Bank’s outside counsel has confirmed receipt of our May 23, 2017, letter but did not provide substantive responses to our requests,” a Democratic member of the staff told Reuters in an email on condition of anonymity.  The congressional inquiry is also seeking information about a Russian “mirror trading” scheme that allowed $10 billion to flow out of Russia. “Congress remains in the dark on whether loans Deutsche Bank made to President Trump were guaranteed by the Russian government, or were in any way connected to Russia,” the Democrats wrote in their request to Deutsche Bank.  “It is critical that you provide this committee with the information necessary to assess the scope, findings and conclusions of your internal reviews,” they said. The Democrats cannot compel Deutsche Bank to hand over the information. The House committee has the power to subpoena the documents, but Republican committee members - who make up the majority of the panel - would have to cooperate. No Republicans have signed the document request. Citing media reports, the Democrats had called for the bank to hand over any documents tied to internal reviews of Trump’s personal accounts at the bank. They also said the bank should state publicly that it had reviewed both the “mirror trading” scheme and Trump’s accounts. Mirror trading involved buying stocks, for example, in Moscow in rubles, with related parties selling the same stocks shortly thereafter through a bank’s London branch. The House panel request to Deutsche Bank came as Trump was mired in controversy over FBI and congressional probes into alleged Russian meddling in the 2016 U.S. presidential election and potential collusion between Moscow and the Trump campaign.  Moscow has denied the allegations, and Trump has denied any collusion.",politicsNews,"June 4, 2017 ",False,417
10866,Black U.S. lawmakers group endorses Clinton White House bid,"Democratic presidential candidate Hillary Clinton was endorsed  by the Congressional Black Caucus on Thursday, a much-needed boost to her campaign as it competes for the important black voting bloc in South Carolina’s primary this month. Clinton and her husband, former President Bill Clinton, have built strong ties to the African-American community over the past decades. Several lawmakers cited Clinton’s long history of not only working on issues important to black Americans, but on getting Democrats elected and advancing the party’s agenda.  “Mrs Clinton has demonstrated her leadership skills. She has labored in various capacities all of her adult life and now she is ready to serve our country by occupying the highest office in our country,” said U.S. Representative G.K. Butterfield. The group’s backing will be important as Clinton seeks to recover from Tuesday’s stinging loss to U.S. Senator Bernie Sanders in the New Hampshire primary. Black voters make up a large bloc in the Democratic primary in South Carolina and will be increasingly significant to the Democrats as the presidential contest moves from Iowa and New Hampshire to more demographically diverse states. The Congressional Black Caucus Political Action Committee planned to send a dozen members to South Carolina to campaign for Clinton over the weekend in advance of the state’s Feb. 27 Democratic primary. Sanders, fresh off his victory in New Hampshire, had breakfast on Wednesday with one of America’s most prominent civil rights activists, Rev. Al Sharpton, recognizing the need to broaden his base to mount a long-term challenge to Clinton. U.S. Representative James Clyburn, an influential African American from South Carolina, declined to make a personal endorsement before the caucus announcement in Washington.  Appearing on CNN Thursday morning, Clyburn praised Sanders’ voting record and had no criticism of the U.S. senator from Vermont.  But his comments suggested he was leaning toward Clinton, whom he credited with significant contributions to issues important to black Americans, particularly universal access to health care and children’s issues. Butterfield was more pointed in alluding to Sanders, who promises universal health care and free college tuition. “We need a president who doesn’t simply campaign and just promise wonderful things but things that are politically impossible to achieve,” he said at the caucus announcement.   (Reporting by Doina Chiacu; Editing by Bernadette Baum and Alistair Bell) SAP is the sponsor of this content. It was independently created by Reuters’ editorial staff and funded in part by SAP, which otherwise has no role in this coverage.",politicsNews,"February 11, 2016 ",False,416
